Latitude, Longitude, Value
   43.643    9.134 1.2530907631e+01
   43.643    9.197 1.2354149818e+01
   43.643    9.260 1.2269188881e+01
   43.643    9.323 1.2170556068e+01
   43.643    9.386 1.1951317787e+01
   43.643    9.449 1.1815575600e+01
   43.643    9.512 1.1732567787e+01
   43.643    9.575 1.1633446693e+01
   43.643    9.638 1.1464501381e+01
   43.643    9.701 1.1258934975e+01
   43.643    9.765 1.1052880287e+01
   43.643    9.828 1.0822411537e+01
   43.643    9.891 1.0457665443e+01
   43.643    9.954 1.0043602943e+01
   43.643   10.017 9.6417474747e+00
   43.643   10.080 9.1778802872e+00
   43.643   10.143 8.5484857559e+00
   43.643   10.206 7.8873529434e+00
   43.643   10.269 7.0284662247e+00
   43.643   10.332 4.0411615372e+00
   43.643   10.395 4.2057123184e+00
   43.643   10.458 4.2877435684e+00
   43.643   10.521 4.3912591934e+00
   43.643   10.584 4.8204584122e+00
   43.643   10.647 5.3614740372e+00
   43.643   10.710 5.4478998184e+00
   43.643   10.773 4.9522943497e+00
   43.643   10.836 4.4093255997e+00
   43.643   10.899 3.9098138809e+00
   43.643   10.962 3.4937982559e+00
   43.643   11.026 3.5992670059e+00
   43.643   11.089 4.1905755997e+00
   43.643   11.152 3.5738763809e+00
   43.643   11.215 3.7394037247e+00
   43.643   11.278 3.0484857559e+00
   43.643   11.341 2.8287591934e+00
   43.643   11.404 4.0016107559e+00
   43.643   11.467 3.6344232559e+00
   43.643   11.530 3.8971185684e+00
   43.643   11.593 2.0128412247e+00
   43.643   11.656 9.0395450592e-01
   43.643   11.719 2.4630365372e+00
   43.643   11.782 4.5387201309e+00
   43.643   11.845 2.4278802872e+00
   43.643   11.908 1.0592279434e+00
   43.643   11.971 1.6490716934e+00
   43.643   12.034 3.3097162247e+00
   43.643   12.097 2.5719232559e+00
   43.643   12.160 1.4293451309e+00
   43.643   12.223 7.3061466217e-01
   43.643   12.287 2.3287591934e+00
   43.643   12.350 2.5870599747e+00
   43.643   12.413 1.9728021622e+00
   43.643   12.476 2.2887201309e+00
   43.643   12.539 2.7594232559e+00
   43.643   12.602 2.9620599747e+00
   43.643   12.665 1.2838373184e+00
   43.643   12.728 2.4581537247e+00
   43.643   12.791 3.2979974747e+00
   43.643   12.854 4.0582513809e+00
   43.688    9.134 1.2800438881e+01
   43.688    9.197 1.2417138100e+01
   43.688    9.260 1.2155419350e+01
   43.688    9.323 1.2118309975e+01
   43.688    9.386 1.1974755287e+01
   43.688    9.449 1.1839989662e+01
   43.688    9.512 1.1730614662e+01
   43.688    9.575 1.1635888100e+01
   43.688    9.638 1.1458153725e+01
   43.688    9.701 1.1216942787e+01
   43.688    9.765 1.0948388100e+01
   43.688    9.828 1.0678856850e+01
   43.688    9.891 1.0301903725e+01
   43.688    9.954 9.8893060684e+00
   43.688   10.017 9.4381341934e+00
   43.688   10.080 8.9903802872e+00
   43.688   10.143 8.4293451309e+00
   43.688   10.206 7.8741693497e+00
   43.688   10.269 6.9635248184e+00
   43.688   10.332 3.8829584122e+00
   43.688   10.395 4.2696771622e+00
   43.688   10.458 4.4996576309e+00
   43.688   10.521 5.1471185684e+00
   43.688   10.584 4.8126459122e+00
   43.688   10.647 4.4942865372e+00
   43.688   10.710 5.4967279434e+00
   43.688   10.773 5.5758295059e+00
   43.688   10.836 5.2164545059e+00
   43.688   10.899 4.8829584122e+00
   43.688   10.962 4.7066888809e+00
   43.688   11.026 4.7789545059e+00
   43.688   11.089 4.6187982559e+00
   43.688   11.152 4.4576654434e+00
   43.688   11.215 3.4132318497e+00
   43.688   11.278 3.4269037247e+00
   43.688   11.341 3.3189935684e+00
   43.688   11.404 4.6954584122e+00
   43.688   11.467 2.4991693497e+00
   43.688   11.530 3.6070795059e+00
   43.688   11.593 1.1656732559e+00
   43.688   11.656 1.1104974747e+00
   43.688   11.719 3.9718255997e+00
   43.688   11.782 5.2628412247e+00
   43.688   11.845 2.5772943497e+00
   43.688   11.908 1.3292474747e+00
   43.688   11.971 1.9234857559e+00
   43.688   12.034 2.2418451309e+00
   43.688   12.097 7.6284122467e-01
   43.688   12.160 6.1342716217e-01
   43.688   12.223 1.1192865372e+00
   43.688   12.287 2.7555170059e+00
   43.688   12.350 3.1939935684e+00
   43.688   12.413 2.2306146622e+00
   43.688   12.476 2.1280755997e+00
   43.688   12.539 2.5406732559e+00
   43.688   12.602 1.9029779434e+00
   43.688   12.665 2.9796380997e+00
   43.688   12.728 2.9977045059e+00
   43.688   12.791 3.9366693497e+00
   43.688   12.854 4.4005365372e+00
   43.733    9.134 1.3144188881e+01
   43.733    9.197 1.2735985756e+01
   43.733    9.260 1.2265770912e+01
   43.733    9.323 1.1982567787e+01
   43.733    9.386 1.1864892006e+01
   43.733    9.449 1.1888329506e+01
   43.733    9.512 1.1797997475e+01
   43.733    9.575 1.1687157631e+01
   43.733    9.638 1.1518700600e+01
   43.733    9.701 1.1255028725e+01
   43.733    9.765 1.0943017006e+01
   43.733    9.828 1.0656884193e+01
   43.733    9.891 1.0371727943e+01
   43.733    9.954 1.0054345131e+01
   43.733   10.017 9.6939935684e+00
   43.733   10.080 9.3287591934e+00
   43.733   10.143 8.9298334122e+00
   43.733   10.206 8.4166498184e+00
   43.733   10.269 7.4117670059e+00
   43.733   10.332 4.2086420059e+00
   43.733   10.395 5.1822748184e+00
   43.733   10.458 7.0191888809e+00
   43.733   10.521 7.6363763809e+00
   43.733   10.584 5.9444818497e+00
   43.733   10.647 4.2687005997e+00
   43.733   10.710 4.5177240372e+00
   43.733   10.773 5.8424310684e+00
   43.733   10.836 5.7799310684e+00
   43.733   10.899 5.9693841934e+00
   43.733   10.962 6.1319818497e+00
   43.733   11.026 5.6568841934e+00
   43.733   11.089 4.9752435684e+00
   43.733   11.152 4.9327630997e+00
   43.733   11.215 4.9527826309e+00
   43.733   11.278 4.6720209122e+00
   43.733   11.341 4.2159662247e+00
   43.733   11.404 5.2882318497e+00
   43.733   11.467 3.6817865372e+00
   43.733   11.530 2.7003412247e+00
   43.733   11.593 1.2110834122e+00
   43.733   11.656 2.5270013809e+00
   43.733   11.719 3.4815912247e+00
   43.733   11.782 2.5880365372e+00
   43.733   11.845 1.6603021622e+00
   43.733   11.908 1.2062005997e+00
   43.733   11.971 1.1603021622e+00
   43.733   12.034 9.5961856842e-01
   43.733   12.097 6.8422794342e-01
   43.733   12.160 1.0855951309e+00
   43.733   12.223 9.8207950592e-01
   43.733   12.287 1.8580560684e+00
   43.733   12.350 3.0118646622e+00
   43.733   12.413 3.3595209122e+00
   43.733   12.476 2.4415521622e+00
   43.733   12.539 2.4068841934e+00
   43.733   12.602 2.7384271622e+00
   43.733   12.665 3.2389154434e+00
   43.733   12.728 3.1578607559e+00
   43.733   12.791 3.8092279434e+00
   43.733   12.854 4.8126459122e+00
   43.778    9.134 1.3292138100e+01
   43.778    9.197 1.3033349037e+01
   43.778    9.260 1.2686181068e+01
   43.778    9.323 1.2222313881e+01
   43.778    9.386 1.1914696693e+01
   43.778    9.449 1.1777001381e+01
   43.778    9.512 1.1806786537e+01
   43.778    9.575 1.1790184975e+01
   43.778    9.638 1.1613427162e+01
   43.778    9.701 1.1324852943e+01
   43.778    9.765 1.1016259193e+01
   43.778    9.828 1.0691063881e+01
   43.778    9.891 1.0472802162e+01
   43.778    9.954 1.0288231850e+01
   43.778   10.017 1.0119286537e+01
   43.778   10.080 9.9112787247e+00
   43.778   10.143 9.5899896622e+00
   43.778   10.206 9.2257318497e+00
   43.778   10.269 8.7096185684e+00
   43.778   10.332 6.3072748184e+00
   43.778   10.395 7.7652826309e+00
   43.778   10.458 6.6886224747e+00
   43.778   10.521 6.8600091934e+00
   43.778   10.584 5.9664545059e+00
   43.778   10.647 4.2520990372e+00
   43.778   10.710 3.1925287247e+00
   43.778   10.773 4.9996576309e+00
   43.778   10.836 6.1798334122e+00
   43.778   10.899 6.8590326309e+00
   43.778   10.962 6.6803216934e+00
   43.778   11.026 5.7193841934e+00
   43.778   11.089 5.2369623184e+00
   43.778   11.152 5.4068841934e+00
   43.778   11.215 4.5963373184e+00
   43.778   11.278 5.0733880997e+00
   43.778   11.341 5.7784662247e+00
   43.778   11.404 6.7857904434e+00
   43.778   11.467 6.0147943497e+00
   43.778   11.530 3.0069818497e+00
   43.778   11.593 1.1178216934e+00
   43.778   11.656 2.2120599747e+00
   43.778   11.719 2.5367670059e+00
   43.778   11.782 1.4620599747e+00
   43.778   11.845 5.4555606842e-01
   43.778   11.908 9.0590763092e-01
   43.778   11.971 8.1411075592e-01
   43.778   12.034 4.8159122467e-01
   43.778   12.097 9.0493106842e-01
   43.778   12.160 1.9640130997e+00
   43.778   12.223 9.7963809967e-01
   43.778   12.287 9.6010684967e-01
   43.778   12.350 2.1925287247e+00
   43.778   12.413 4.3365716934e+00
   43.778   12.476 3.8722162247e+00
   43.778   12.539 3.4400873184e+00
   43.778   12.602 3.1622552872e+00
   43.778   12.665 3.3023920059e+00
   43.778   12.728 3.1656732559e+00
   43.778   12.791 4.0782709122e+00
   43.778   12.854 5.0582513809e+00
   43.823    9.134 1.3251122475e+01
   43.823    9.197 1.3094872475e+01
   43.823    9.260 1.3108544350e+01
   43.823    9.323 1.2779442787e+01
   43.823    9.386 1.2203270912e+01
   43.823    9.449 1.1873681068e+01
   43.823    9.512 1.1730126381e+01
   43.823    9.575 1.1760399818e+01
   43.823    9.638 1.1715966225e+01
   43.823    9.701 1.1467919350e+01
   43.823    9.765 1.1170556068e+01
   43.823    9.828 1.0820458412e+01
   43.823    9.891 1.0612938881e+01
   43.823    9.954 1.0496727943e+01
   43.823   10.017 1.0458642006e+01
   43.823   10.080 1.0394677162e+01
   43.823   10.143 1.0165673256e+01
   43.823   10.206 9.7218255997e+00
   43.823   10.269 8.9669427872e+00
   43.823   10.332 6.2765130997e+00
   43.823   10.395 6.4889154434e+00
   43.823   10.458 6.2452630997e+00
   43.823   10.521 5.6559076309e+00
   43.823   10.584 5.3258295059e+00
   43.823   10.647 5.0948724747e+00
   43.823   10.710 3.6256341934e+00
   43.823   10.773 4.8707513809e+00
   43.823   10.836 6.2687005997e+00
   43.823   10.899 7.2330560684e+00
   43.823   10.962 6.4933099747e+00
   43.823   11.026 5.7525873184e+00
   43.823   11.089 5.7115716934e+00
   43.823   11.152 6.2042474747e+00
   43.823   11.215 4.8048334122e+00
   43.823   11.278 6.0045404434e+00
   43.823   11.341 5.7091302872e+00
   43.823   11.404 6.0465326309e+00
   43.823   11.467 5.0904779434e+00
   43.823   11.530 3.9347162247e+00
   43.823   11.593 2.4098138809e+00
   43.823   11.656 1.0763177872e+00
   43.823   11.719 1.0870599747e+00
   43.823   11.782 7.2622013092e-01
   43.823   11.845 6.7690372467e-01
   43.823   11.908 7.7553653717e-01
   43.823   11.971 8.3510684967e-01
   43.823   12.034 1.3814935684e+00
   43.823   12.097 2.3478021622e+00
   43.823   12.160 2.3102045059e+00
   43.823   12.223 1.7853021622e+00
   43.823   12.287 1.3492670059e+00
   43.823   12.350 2.0699701309e+00
   43.823   12.413 3.8263177872e+00
   43.823   12.476 4.5108880997e+00
   43.823   12.539 3.6520013809e+00
   43.823   12.602 3.3614740372e+00
   43.823   12.665 3.3145990372e+00
   43.823   12.728 3.3600091934e+00
   43.823   12.791 4.4303216934e+00
   43.823   12.854 4.7960443497e+00
   43.868    9.134 1.3476220131e+01
   43.868    9.197 1.3406884193e+01
   43.868    9.260 1.3308251381e+01
   43.868    9.323 1.3184227943e+01
   43.868    9.386 1.2500145912e+01
   43.868    9.449 1.2153466225e+01
   43.868    9.512 1.1929345131e+01
   43.868    9.575 1.1762841225e+01
   43.868    9.638 1.1647118568e+01
   43.868    9.701 1.1445946693e+01
   43.868    9.765 1.1174462318e+01
   43.868    9.828 1.0899559975e+01
   43.868    9.891 1.0702782631e+01
   43.868    9.954 1.0646630287e+01
   43.868   10.017 1.0620263100e+01
   43.868   10.080 1.0531884193e+01
   43.868   10.143 1.0182763100e+01
   43.868   10.206 9.4249505997e+00
   43.868   10.269 6.6124505997e+00
   43.868   10.332 6.7574701309e+00
   43.868   10.395 6.0763177872e+00
   43.868   10.458 4.4937982559e+00
   43.868   10.521 3.7081537247e+00
   43.868   10.584 4.0206537247e+00
   43.868   10.647 3.6187982559e+00
   43.868   10.710 5.0279779434e+00
   43.868   10.773 5.7115716934e+00
   43.868   10.836 7.1363763809e+00
   43.868   10.899 6.9649896622e+00
   43.868   10.962 6.2398920059e+00
   43.868   11.026 6.4200677872e+00
   43.868   11.089 6.7975091934e+00
   43.868   11.152 6.8346185684e+00
   43.868   11.215 6.4269037247e+00
   43.868   11.278 5.8595209122e+00
   43.868   11.341 4.1227045059e+00
   43.868   11.404 4.6607904434e+00
   43.868   11.467 4.8238763809e+00
   43.868   11.530 4.5865716934e+00
   43.868   11.593 3.2311029434e+00
   43.868   11.656 2.5991153717e-01
   43.868   11.719 7.1743106842e-01
   43.868   11.782 2.0284662247e+00
   43.868   11.845 2.0553216934e+00
   43.868   11.908 1.8351068497e+00
   43.868   11.971 2.0714349747e+00
   43.868   12.034 2.2716302872e+00
   43.868   12.097 3.1749505997e+00
   43.868   12.160 3.7716302872e+00
   43.868   12.223 2.4327630997e+00
   43.868   12.287 2.8712396622e+00
   43.868   12.350 3.4298334122e+00
   43.868   12.413 3.4698724747e+00
   43.868   12.476 4.3165521622e+00
   43.868   12.539 4.5562982559e+00
   43.868   12.602 4.2643060684e+00
   43.868   12.665 4.1285638809e+00
   43.868   12.728 4.1710443497e+00
   43.868   12.791 4.3023920059e+00
   43.868   12.854 4.4249505997e+00
   43.913    9.134 1.3118309975e+01
   43.913    9.197 1.3237450600e+01
   43.913    9.260 1.3151513100e+01
   43.913    9.323 1.3193993568e+01
   43.913    9.386 1.3317528725e+01
   43.913    9.449 1.2620263100e+01
   43.913    9.512 1.2258446693e+01
   43.913    9.575 1.2040184975e+01
   43.913    9.638 1.1938134193e+01
   43.913    9.701 1.1701317787e+01
   43.913    9.765 1.1475243568e+01
   43.913    9.828 1.1221825600e+01
   43.913    9.891 1.1052880287e+01
   43.913    9.954 1.0997216225e+01
   43.913   10.017 1.0939599037e+01
   43.913   10.080 1.0739892006e+01
   43.913   10.143 1.0342431068e+01
   43.913   10.206 9.8717279434e+00
   43.913   10.269 6.5338373184e+00
   43.913   10.332 6.2911615372e+00
   43.913   10.395 6.1788568497e+00
   43.913   10.458 6.5152826309e+00
   43.913   10.521 6.0055170059e+00
   43.913   10.584 5.3526849747e+00
   43.913   10.647 6.7774896622e+00
   43.913   10.710 5.6373529434e+00
   43.913   10.773 6.3609857559e+00
   43.913   10.836 6.9947748184e+00
   43.913   10.899 6.1935052872e+00
   43.913   10.962 6.3595209122e+00
   43.913   11.026 7.8766107559e+00
   43.913   11.089 7.5304193497e+00
   43.913   11.152 5.7179193497e+00
   43.913   11.215 4.3468255997e+00
   43.913   11.278 3.6788568497e+00
   43.913   11.341 3.4713373184e+00
   43.913   11.404 3.5924310684e+00
   43.913   11.467 4.3873529434e+00
   43.913   11.530 5.0782709122e+00
   43.913   11.593 3.4234857559e+00
   43.913   11.656 7.9702091217e-01
   43.913   11.719 1.4044427872e+00
   43.913   11.782 2.4737787247e+00
   43.913   11.845 3.0763177872e+00
   43.913   11.908 2.3277826309e+00
   43.913   11.971 1.7271966934e+00
   43.913   12.034 2.8600091934e+00
   43.913   12.097 3.6368646622e+00
   43.913   12.160 4.3946771622e+00
   43.913   12.223 3.1661615372e+00
   43.913   12.287 3.5294427872e+00
   43.913   12.350 3.6871576309e+00
   43.913   12.413 3.8697748184e+00
   43.913   12.476 4.5328607559e+00
   43.913   12.539 5.2140130997e+00
   43.913   12.602 5.0567865372e+00
   43.913   12.665 4.7149896622e+00
   43.913   12.728 4.7613763809e+00
   43.913   12.791 4.5484857559e+00
   43.913   12.854 4.4034662247e+00
   43.958    9.134 1.3601220131e+01
   43.958    9.197 1.3686669350e+01
   43.958    9.260 1.3631981850e+01
   43.958    9.323 1.3557274818e+01
   43.958    9.386 1.3534325600e+01
   43.958    9.449 1.2799462318e+01
   43.958    9.512 1.2302880287e+01
   43.958    9.575 1.2110009193e+01
   43.958    9.638 1.1920556068e+01
   43.958    9.701 1.1649071693e+01
   43.958    9.765 1.1439110756e+01
   43.958    9.828 1.1194970131e+01
   43.958    9.891 1.1067040443e+01
   43.958    9.954 1.1020653725e+01
   43.958   10.017 1.0997704506e+01
   43.958   10.080 1.0897118568e+01
   43.958   10.143 1.1028466225e+01
   43.958   10.206 6.1026849747e+00
   43.958   10.269 5.5631341934e+00
   43.958   10.332 6.6095209122e+00
   43.958   10.395 4.8448724747e+00
   43.958   10.458 4.7560052872e+00
   43.958   10.521 4.8897943497e+00
   43.958   10.584 4.6681146622e+00
   43.958   10.647 4.0948724747e+00
   43.958   10.710 5.1080560684e+00
   43.958   10.773 5.7545404434e+00
   43.958   10.836 6.1119623184e+00
   43.958   10.899 7.0011224747e+00
   43.958   10.962 6.4688959122e+00
   43.958   11.026 7.4156732559e+00
   43.958   11.089 6.3482904434e+00
   43.958   11.152 4.4698724747e+00
   43.958   11.215 3.9327630997e+00
   43.958   11.278 3.4669427872e+00
   43.958   11.341 3.8429193497e+00
   43.958   11.404 4.3658685684e+00
   43.958   11.467 4.7813959122e+00
   43.958   11.530 4.1700677872e+00
   43.958   11.593 2.4005365372e+00
   43.958   11.656 1.1930170059e+00
   43.958   11.719 1.2569818497e+00
   43.958   11.782 2.5206537247e+00
   43.958   11.845 2.6944818497e+00
   43.958   11.908 2.6407709122e+00
   43.958   11.971 2.5113763809e+00
   43.958   12.034 2.5587396622e+00
   43.958   12.097 4.1573724747e+00
   43.958   12.160 4.3678216934e+00
   43.958   12.223 3.7730951309e+00
   43.958   12.287 3.6969232559e+00
   43.958   12.350 4.0162591934e+00
   43.958   12.413 4.4791498184e+00
   43.958   12.476 5.1690912247e+00
   43.958   12.539 5.4234857559e+00
   43.958   12.602 5.1334466934e+00
   43.958   12.665 4.5123529434e+00
   43.958   12.728 4.4142084122e+00
   43.958   12.791 4.9225091934e+00
   43.958   12.854 7.5455560684e+00
   44.003    9.134 1.3709130287e+01
   44.003    9.197 1.3673974037e+01
   44.003    9.260 1.3445946693e+01
   44.003    9.323 1.3319970131e+01
   44.003    9.386 1.3104638100e+01
   44.003    9.449 1.2610985756e+01
   44.003    9.512 1.2316552162e+01
   44.003    9.575 1.2296044350e+01
   44.003    9.638 1.2248192787e+01
   44.003    9.701 1.2238427162e+01
   44.003    9.765 1.2106102943e+01
   44.003    9.828 1.1918114662e+01
   44.003    9.891 1.1773095131e+01
   44.003    9.954 1.1672997475e+01
   44.003   10.017 1.1486962318e+01
   44.003   10.080 1.1776024818e+01
   44.003   10.143 6.8790521622e+00
   44.003   10.206 5.8888177872e+00
   44.003   10.269 7.5201654434e+00
   44.003   10.332 4.7306146622e+00
   44.003   10.395 3.6270990372e+00
   44.003   10.458 4.3351068497e+00
   44.003   10.521 5.2687005997e+00
   44.003   10.584 3.6959466934e+00
   44.003   10.647 4.1368646622e+00
   44.003   10.710 4.3121576309e+00
   44.003   10.773 3.9522943497e+00
   44.003   10.836 4.6041498184e+00
   44.003   10.899 6.0929193497e+00
   44.003   10.962 5.9405755997e+00
   44.003   11.026 4.4942865372e+00
   44.003   11.089 3.3209466934e+00
   44.003   11.152 3.8648920059e+00
   44.003   11.215 4.2130365372e+00
   44.003   11.278 4.1607904434e+00
   44.003   11.341 4.8678216934e+00
   44.003   11.404 5.3707513809e+00
   44.003   11.467 5.2296380997e+00
   44.003   11.530 1.4171380997e+00
   44.003   11.593 1.4400873184e+00
   44.003   11.656 1.6954584122e+00
   44.003   11.719 1.9151849747e+00
   44.003   11.782 2.6383295059e+00
   44.003   11.845 2.5489740372e+00
   44.003   11.908 3.0123529434e+00
   44.003   11.971 3.4454584122e+00
   44.003   12.034 3.7887201309e+00
   44.003   12.097 4.0167474747e+00
   44.003   12.160 4.1002435684e+00
   44.003   12.223 3.9649896622e+00
   44.003   12.287 4.0235834122e+00
   44.003   12.350 4.7975091934e+00
   44.003   12.413 4.9527826309e+00
   44.003   12.476 4.9117670059e+00
   44.003   12.539 4.8888177872e+00
   44.003   12.602 4.3995599747e+00
   44.003   12.665 6.8219232559e+00
   44.003   12.728 7.4200677872e+00
   44.003   12.791 7.8478021622e+00
   44.003   12.854 8.1251459122e+00
   44.048    9.134 1.4053368568e+01
   44.048    9.197 1.3618798256e+01
   44.048    9.260 1.3628075600e+01
   44.048    9.323 1.3373681068e+01
   44.048    9.386 1.2991356850e+01
   44.048    9.449 1.2708153725e+01
   44.048    9.512 1.2459130287e+01
   44.048    9.575 1.2240868568e+01
   44.048    9.638 1.2221825600e+01
   44.048    9.701 1.2163720131e+01
   44.048    9.765 1.1841454506e+01
   44.048    9.828 1.1073876381e+01
   44.048    9.891 1.0880517006e+01
   44.048    9.954 1.0510888100e+01
   44.048   10.017 1.0753563881e+01
   44.048   10.080 7.3155755997e+00
   44.048   10.143 6.2525873184e+00
   44.048   10.206 5.6358880997e+00
   44.048   10.269 3.8829584122e+00
   44.048   10.332 3.0113763809e+00
   44.048   10.395 3.1544427872e+00
   44.048   10.458 4.2496576309e+00
   44.048   10.521 6.0602045059e+00
   44.048   10.584 4.4859857559e+00
   44.048   10.647 4.5196771622e+00
   44.048   10.710 4.1227045059e+00
   44.048   10.773 3.4635248184e+00
   44.048   10.836 3.7437982559e+00
   44.048   10.899 3.4386224747e+00
   44.048   10.962 1.6339349747e+00
   44.048   11.026 4.1225528717e-01
   44.048   11.089 1.0802240372e+00
   44.048   11.152 3.3307123184e+00
   44.048   11.215 4.6925287247e+00
   44.048   11.278 4.5528802872e+00
   44.048   11.341 4.6026849747e+00
   44.048   11.404 3.9620599747e+00
   44.048   11.467 2.7525873184e+00
   44.048   11.530 1.4962396622e+00
   44.048   11.593 1.7120599747e+00
   44.048   11.656 2.1798334122e+00
   44.048   11.719 2.1446771622e+00
   44.048   11.782 2.2955560684e+00
   44.048   11.845 2.7853021622e+00
   44.048   11.908 3.4518060684e+00
   44.048   11.971 3.9044427872e+00
   44.048   12.034 4.0816888809e+00
   44.048   12.097 4.1725091934e+00
   44.048   12.160 3.8512201309e+00
   44.048   12.223 4.1617670059e+00
   44.048   12.287 4.6358880997e+00
   44.048   12.350 5.2706537247e+00
   44.048   12.413 4.9972162247e+00
   44.048   12.476 4.6080560684e+00
   44.048   12.539 4.0128412247e+00
   44.048   12.602 6.7057123184e+00
   44.048   12.665 7.4439935684e+00
   44.048   12.728 7.8409662247e+00
   44.048   12.791 8.0631341934e+00
